12,9,15,11.605,3.3397,5.8856,0,17.057
13,1,4,6.3865,5.2323,3.3836,1,11.785
13,2,5,6.5768,5.6499,6.6729,1,14.316
13,3,6,9.9613,4.8479,5.4594,1,12.695
13,4,7,10.44,5.7032,6.2809,1,15.112
13,5,8,11.501,4.8388,5.4131,1,14.974
13,6,9,11.164,3.9421,4.692,1,14.14
13,7,10,10.274,6.0364,4.4612,1,15.667
13,8,11,9.5981,4.8245,4.4516,1,15.259
13,9,12,9.2506,5.8513,3.7745,1,14.278
13,10,13,8.3998,5.4912,5.9301,1,14.917
14,1,8,4.6989,6.2358,5.6994,1,10.558
14,2,9,8.0488,3.5334,6.4827,1,12.332
14,3,10,10.507,5.0773,4.7791,1,14.6
14,4,11,10.033,4.7435,3.1699,1,13.72
14,5,12,8.1862,4.0564,2.4145,1,13.179
14,6,13,6.5076,6.4212,6.5258,0,13.913
15,1,2,4.8779,3.5988,6.3021,1,10.681
15,2,3,8.7411,5.8556,6.1209,1,12.476
15,3,4,10.491,5.2615,4.3065,1,13.289
15,4,5,9.5522,4.3197,5.517,1,13.412
15,5,6,10.293,5.4775,4.785,1,12.667
15,6,7,9.9316,4.1553,7.2508,1,11.77
15,7,8,12.217,3.4827,5.494,1,13.246
15,8,9,11.602,3.1918,5.249,1,12.473
15,9,10,11.05,6.2218,3.2105,1,14.353
15,10,11,8.7356,4.5213,4.9309,1,14.751
16,1,1,4.8838,4.4014,4.1544,1,7.4357
16,2,2,6.5963,3.8442,5.9435,1,12.855
16,3,3,9.2417,4.8202,2.7828,1,14.829
16,4,4,7.4036,4.4218,7.7568,1,14.422
16,5,5,11.459,3.9734,3.3925,1,12.692
16,6,6,9.1218,4.3635,4.7978,1,13.419
16,7,7,9.3587,8.1947,4.2967,1,16.058
16,8,8,8.976,4.946,5.785,1,13.88
16,9,9,10.273,3.5746,5.9435,1,14.558
16,10,10,11.08,5.4576,4.2694,1,13.794
17,1,9,4.4779,4.4397,3.8184,1,10.354
17,2,10,6.0574,5.0023,7.2438,1,11.242
17,3,11,10.273,3.3546,4.4651,1,13.897
17,4,12,9.6014,4.4006,6.6126,1,13.528
17,5,13,11.413,5.1416,6.3108,0,15.968
18,1,9,4.5584,5.5206,6.2408,1,12.42
18,2,10,8.52,5.0308,5.2717,1,16.2
18,3,11,9.5317,4.4484,5.718,1,14.733
18,4,12,10.484,4.3734,3.6074,0,14.194
19,1,1,4.5476,4.9292,6.0228,1,8.4823
19,2,2,8.2966,4.7779,6.4876,1,13.39
19,3,3,10.636,4.3428,2.1749,1,10.508
19,4,4,7.4928,4.4763,5.3237,1,12.011
19,5,5,9.0701,3.6153,6.6485,1,12.031
19,6,6,11.184,6.5394,3.7732,1,14.283
19,7,7,9.365,4.1552,5.071,1,13.29
19,8,8,9.7535,4.3226,6.9857,1,14.236
19,9,9,11.863,5.2398,4.4456,1,14.773
19,10,10,10.377,2.99,3.9979,1,13.573
20,1,4,4.1217,3.9583,2.5933,1,7.1951
20,2,5,4.6541,4.3951,3.4671,1,10.766
20,3,6,5.7941,6.0995,5.5689,1,12.439
20,4,7,8.4659,2.2175,4.4971,1,9.7296
20,5,8,8.7301,5.3717,5.8156,1,13.306
20,6,9,10.181,4.4701,5.5637,1,12.929
20,7,10,10.654,5.5282,6.1278,1,15.707
20,8,11,11.455,3.4631,4.1563,1,12.462
20,9,12,9.8837,4.5248,5.0394,1,14.561
20,10,13,9.9813,4.9448,4.5055,1,12.536
21,1,3,5.7262,6.5965,3.9736,1,11.722
21,2,4,6.8368,7.4134,3.9156,1,14.226
21,3,5,7.334,5.8756,4.1165,1,10.928
21,4,6,7.7835,5.1797,5.1533,1,11.675
21,5,7,9.045,6.3183,4.9731,1,14.318
21,6,8,9.4956,5.5883,3.519,1,16.495
21,7,9,8.2668,4.7537,5.1346,1,13.496
21,8,10,9.268,5.3196,4.2379,1,13.164
21,9,11,8.8719,6.4628,5.4942,1,15.315
21,10,12,9.9301,3.5455,5.9273,1,14.446
22,1,5,4.6186,4.9078,6.5616,1,11.723
22,2,6,8.8709,3.9219,5.0024,1,13.141
22,3,7,9.4378,5.2581,3.8386,1,15.424
22,4,8,8.5575,2.7968,6.1539,1,12.606
22,5,9,10.433,5.4099,3.4286,1,13.749
22,6,10,8.645,5.66,4.784,1,12.26
22,7,11,9.1064,6.6212,4.9882,1,15.878
22,8,12,9.5414,5.8572,5.6483,1,16.691
22,9,13,10.419,5.9224,4.9376,1,16.633
22,10,14,10.147,5.5112,2.6003,1,15.561
23,1,6,6.3867,5.01,5.659,1,10.879
23,2,7,8.8523,6.2677,5.8232,1,13.664
23,3,8,10.249,3.5695,4.5543,1,12.863
23,4,9,9.679,5.0921,3.4644,1,13.761
23,5,10,8.3039,5.1031,7.2286,1,12.861
23,6,11,11.381,4.5091,3.6306,1,13.317
23,7,12,9.3208,5.7747,6.5144,1,14.951
23,8,13,11.175,5.6198,5.7505,0,14.188
24,1,3,4.371,5.5517,5.7475,1,12.896
24,2,4,7.933,6.5517,5.6432,1,14.565
24,3,5,9.6097,5.6423,4.8189,1,14.45
24,4,6,9.6238,4.5224,4.1692,1,14.856
24,5,7,8.9811,4.8769,4.9398,1,13.557
24,6,8,9.4303,3.5157,6.2796,1,12.628
24,7,9,10.995,4.3656,3.154,1,15.309
24,8,10,8.6514,3.543,5.431,1,12.056
24,9,11,9.7567,5.5172,6.4891,1,13.247
24,10,12,11.367,4.2744,6.279,1,15.501
25,1,6,6.3372,4.4047,3.9632,1,9.182
25,2,7,7.1318,3.9212,5.024,1,11.813
25,3,8,8.59,4.381,6.9447,1,14.862
25,4,9,11.24,3.8406,4.782,1,13.666
25,5,10,10.402,4.1676,5.2726,1,13.914
25,6,11,10.473,5.7516,6.6711,1,15.92
25,7,12,11.908,5.9643,5.4257,1,14.456
25,8,13,11.38,5.818,5.6154,0,14.35
26,1,3,6.5599,5.0777,2.8511,1,9.4032
26,2,4,6.131,5.4648,2.1558,1,13.267
26,3,5,5.2213,6.1917,5.1538,1,12.343
26,4,6,7.7644,4.1045,4.3382,1,12.171
26,5,7,8.2204,5.2198,3.806,1,11.606
26,6,8,7.9163,5.2541,2.4186,1,12.598
26,7,9,6.3767,6.6245,6.186,1,11.783
26,8,10,9.3744,3.8003,4.2916,1,10.704
26,9,11,8.9788,4.7045,5.0117,1,13.829
26,10,12,9.5011,5.8369,6.1778,1,17.039
27,1,8,4.8045,5.9126,6.1286,1,11.061
27,2,9,8.5309,6.4131,5.627,1,14.012
27,3,10,9.8924,4.2409,4.2254,1,12.867
27,4,11,9.1716,5.6666,4.7393,1,14.307
27,5,12,9.3251,4.9459,5.325,0,13.158
28,1,5,8.3659,5.8992,6.0214,1,14.195
28,2,6,10.204,5.5453,5.2184,1,15.534
28,3,7,10.321,4.4966,4.5394,1,12.712
28,4,8,9.6996,3.8348,4.3422,1,11.752
28,5,9,9.192,5.1291,5.4003,1,14.268
28,6,10,9.9963,4.4692,5.1856,1,13.175
28,7,11,10.184,6.7859,5.2074,1,16.157
28,8,12,10.299,4.6401,4.7677,0,12.911
29,1,8,5.4022,5.6807,5.6407,1,14.28
29,2,9,8.3418,4.7588,5.6409,1,14.201
29,3,10,9.8117,4.3297,4.7414,1,15.546
29,4,11,9.6472,5.1337,5.2233,1,14.864
29,5,12,10.047,4.9121,5.9443,1,13.95
29,6,13,10.968,7.7022,4.7974,0,15.914
30,1,8,3.1549,5.4412,4.4917,1,9.8995
30,2,9,6.0692,5.5735,6.5149,1,14.064
30,3,10,9.5495,4.741,5.2519,1,15.429
30,4,11,10.027,4.3005,4.6689,1,14.549
30,5,12,9.6822,5.491,4.0003,1,14.481
30,6,13,8.8414,5.097,5.4492,1,13.734
30,7,14,9.8699,5.3559,3.9873,0,15.658
31,1,9,5.9521,3.7763,5.3643,1,12.146
31,2,10,8.3404,4.8792,3.8722,1,13.697
31,3,11,8.0423,5.5644,4.3944,1,13.31
31,4,12,8.4156,4.132,4.1067,0,13.007
32,1,5,5.849,5.1715,5.0672,1,10.554
32,2,6,7.9917,3.6232,7.1634,1,13.41
32,3,7,11.159,4.7472,5.2853,1,15.454
32,4,8,10.865,4.5604,5.2555,1,17.151
32,5,9,10.688,4.253,5.0466,1,15.638
32,6,10,10.391,7.284,4.0635,1,17.128
32,7,11,9.2588,4.6451,4.3203,1,13.01
32,8,12,8.9497,5.4766,6.1414,1,14.016
32,9,13,10.616,4.8675,6.2187,1,15.567
32,10,14,11.527,5.5661,5.1021,1,16.986
33,1,6,4.5,4.2986,5.4934,1,9.1289
33,2,7,7.7434,5.1703,4.9033,1,12.22
33,3,8,8.775,1.8325,6.1554,1,10.262
33,4,9,10.543,4.9251,4.5669,1,10.868
33,5,10,9.8383,3.9965,5.1355,1,12.162
33,6,11,10.055,5.1813,7.3466,1,14.811
33,7,12,12.374,3.4072,4.8593,1,16.242
33,8,13,11.046,4.2196,4.0379,0,15.79
34,1,1,5.3075,4.5165,4.9047,1,12.064
34,2,2,7.5585,4.2916,5.1463,1,12.785
34,3,3,8.9255,5.2124,7.0551,1,12.772
34,4,4,11.518,6.821,5.2456,1,15.688
34,5,5,11.005,4.6748,5.5743,1,16.208
34,6,6,11.077,5.0405,4.0096,1,13.83
34,7,7,9.5479,4.4609,3.3938,1,10.905
34,8,8,8.1678,5.8974,5.7872,1,12.675
34,9,9,9.8711,3.9542,4.0623,1,12.472
34,10,10,8.9979,5.3443,5.8526,1,14.365
35,1,7,5.4183,4.0605,4.4858,1,8.5559
35,2,8,7.195,6.0467,5.5015,1,13.537
35,3,9,9.0989,3.8676,4.2558,1,12.422
35,4,10,8.8053,4.2943,4.269,1,11.901
35,5,11,8.6716,5.2031,3.4766,1,13.666
35,6,12,7.8124,4.6958,4.574,1,13.385
35,7,13,8.4802,4.4368,3.0171,0,13.407
36,1,6,4.9599,4.316,4.1034,1,9.9687
36,2,7,6.5834,3.776,4.6023,1,12.395
36,3,8,7.8939,3.9977,4.8187,1,12.379
36,4,9,8.7657,3.7682,4.0938,1,11.703
36,5,10,8.4767,6.3993,4.4985,1,14.456
36,6,11,8.7369,5.3949,3.1376,1,11.926
36,7,12,7.506,5.8506,5.1733,0,14.949
37,1,9,5.8337,4.5021,3.9772,1,11.992
37,2,10,6.8941,6.1989,5.615,1,16.256
37,3,11,9.0621,5.0867,3.6241,1,12.815
37,4,12,8.1551,5.4302,3.1475,0,16.292
38,1,1,4.4819,6.1733,5.9975,1,10.941
38,2,2,8.2385,3.9828,4.098,1,12.602
38,3,3,8.2173,6.214,3.9488,1,12.193
38,4,4,8.0575,5.7866,5.3748,1,14.244
38,5,5,9.4035,4.8903,7.398,1,14.542
38,6,6,12.1,3.7551,4.8745,1,14.95
38,7,7,10.924,5.3311,5.5944,1,13.772
38,8,8,11.057,3.6489,4.2194,1,11.361
38,9,9,9.7477,4.5337,5.7579,1,14.275
38,10,10,10.632,4.0199,3.7945,1,13.021
39,1,3,6.9644,7.0449,5.0567,1,10.056
39,2,4,8.5389,7.3193,3.308,1,13.461
39,3,5,7.5775,3.7664,5.8917,1,12.06
39,4,6,9.6804,6.0755,4.1784,1,14.809
39,5,7,9.0186,6.2862,5.0802,1,13
39,6,8,9.5895,5.2183,3.8582,1,12.207
39,7,9,8.653,5.3548,7.381,1,14.308
39,8,10,11.708,6.4812,5.6062,1,17.855
39,9,11,11.46,3.579,7.7999,1,13.99
39,10,12,13.53,3.2926,6.8205,1,15.098
40,1,5,6.4749,4.8453,3.7825,1,11.435
40,2,6,7.0199,4.9666,4.5575,1,12.482
40,3,7,8.0675,5.0647,3.0918,1,12.346
40,4,8,7.1256,3.3025,4.2385,1,12.31
40,5,9,7.8013,3.4031,4.0072,1,14.096
40,6,10,7.9079,4.0618,5.7313,1,14.321
40,7,11,9.6852,3.8895,3.7536,0,15.053
41,1,1,4.395,5.7514,2.6515,1,10.479
41,2,2,4.849,4.6339,3.621,1,9.5431
41,3,3,6.0455,5.0251,7.2882,1,11.593
41,4,4,10.311,6.5714,4.5828,1,13.939
41,5,5,9.7382,4.8142,5.7273,1,13.051
41,6,6,10.596,6.2738,5.5924,1,12.142
41,7,7,10.891,5.1186,5.4489,1,13.704
41,8,8,10.894,4.5285,3.6272,1,13.819
41,9,9,9.0743,4.152,3.9276,1,12.507
41,10,10,8.4647,5.9995,3.9623,1,12.699
42,1,8,5.1115,4.6394,5.0895,1,10.081
42,2,9,7.6452,5.8595,5.4536,1,12.864
42,3,10,9.2762,6.2887,4.7028,1,15.891
42,4,11,9.3409,4.1809,5.143,1,13.898
42,5,12,9.8135,5.2345,6.0473,1,13.117
42,6,13,10.954,4.7208,5.1922,1,15.323
42,7,14,10.669,5.6253,5.3357,0,14.658
43,1,5,6.8352,2.7909,5.6019,1,9.2361
43,2,6,9.0195,3.701,4.2293,1,12.638
43,3,7,8.7391,5.9813,4.6222,1,13.239
43,4,8,8.9918,5.1968,4.8578,1,12.53
43,5,9,9.3537,5.8837,2.8187,1,14.332
43,6,10,7.4955,4.6711,5.02,1,11.499
43,7,11,8.7678,5.46,5.8445,1,14.267
43,8,12,10.228,6.2653,4.2059,0,15.994
44,1,2,5.888,6.4722,5.1958,1,11.635
44,2,3,8.1398,5.8892,6.137,1,14.763
44,3,4,10.207,4.4646,3.6497,1,13.772
44,4,5,8.7531,5.837,2.5548,1,11.715
44,5,6,6.9313,4.8073,7.0702,1,11.807
44,6,7,10.536,5.3749,5.4165,1,15.515
44,7,8,10.684,4.7904,5.1144,1,15.283
44,8,9,10.457,4.7626,4.752,1,15.884
44,9,10,9.9804,7.3976,4.5344,1,15.325
44,10,11,9.5246,6.3355,7.2724,1,16.531
45,1,10,5.6686,5.4623,5.7884,1,13.993
45,2,11,8.6228,5.1555,6.394,1,14.032
45,3,12,10.705,4.4572,5.5454,1,13.271
45,4,13,10.898,6.3311,3.6083,0,13.951
46,1,1,5.4039,7.3185,5.1631,1,8.6687
46,2,2,7.8651,6.2021,3.6852,1,10.891
46,3,3,7.6177,5.3402,6.2059,1,12.344
46,4,4,10.015,4.0963,4.2486,1,12.713
46,5,5,9.2559,4.9668,4.7974,1,12.847
46,6,6,9.4253,4.8059,5.4108,1,14.2
46,7,7,10.123,4.7819,4.4174,1,13.019
46,8,8,9.4792,5.0474,4.1394,1,12.559
46,9,9,8.879,4.6636,5.6956,1,12.923
46,10,10,10.135,5.3581,6.1615,1,15.311
47,1,4,6.2539,4.6204,6.1569,1,10.247
47,2,5,9.2838,5.499,4.7127,1,11.59
47,3,6,9.3547,2.7271,5.1614,1,10.378
47,4,7,9.8388,6.7322,4.9338,1,14.484
47,5,8,9.8531,5.8026,4.2054,1,12.996
47,6,9,9.132,5.5505,4.7331,1,14.595
47,7,10,9.2991,5.1987,4.4801,0,12.831
48,1,8,5.3659,4.2974,3.6729,1,9.7655
48,2,9,6.3559,5.6795,5.3813,1,11.079
48,3,10,8.5592,3.9615,4.0707,1,12.248
48,4,11,8.3503,4.0777,6.0159,0,12.976
49,1,8,5.0499,4.9009,4.0373,1,14.069
49,2,9,6.5623,5.3787,3.1316,1,11.3
49,3,10,6.4127,5.5341,6.6427,1,13.962
49,4,11,9.849,5.7313,3.2732,1,13.671
49,5,12,8.1977,4.3398,6.3473,0,12.213
50,1,7,4.7845,4.9273,4.5511,1,11.756
50,2,8,6.9433,5.2011,5.2726,1,13.295
50,3,9,8.7443,7.7308,5.8825,1,18.519
50,4,10,10.255,5.9215,5.0586,1,13.118
50,5,11,10.186,3.3759,5.123,0,12.389
51,1,5,6.7104,3.1156,4.7956,1,8.5138
51,2,6,8.1508,4.9757,6.1703,1,13.708
51,3,7,10.246,6.3834,5.1407,1,13.573
51,4,8,10.264,4.8687,5.519,1,13.252
51,5,9,10.651,5.232,5.0519,1,16.921
51,6,10,10.377,4.1477,4.7703,1,15.739
51,7,11,9.959,4.1397,4.7544,1,13.037
51,8,12,9.7339,6.0494,5.9405,1,14.851
51,9,13,10.807,4.4717,6.8464,1,14.424
51,10,14,12.25,4.3988,5.274,1,14.135
52,1,5,5.8075,4.9299,4.6261,1,12.201
52,2,6,7.5298,4.2437,3.6869,1,12.935
52,3,7,7.4518,5.2709,4.9793,1,15.493
52,4,8,8.7052,4.7359,6.5272,1,14.04
52,5,9,10.88,4.3279,3.1903,1,12.973
52,6,10,8.6302,4.2556,4.4169,1,11.205
52,7,11,8.732,4.7332,4.6792,1,14.369
52,8,12,9.0453,4.762,5.525,1,12.877
52,9,13,10.048,5.4947,4.6893,0,14.028
53,1,5,4.3377,3.8575,4.6941,1,9.9728
53,2,6,6.863,4.6614,6.4059,1,12.726
53,3,7,9.8374,5.3476,4.8388,1,14.093
53,4,8,9.7574,5.4801,5.6284,1,13.58
53,5,9,10.507,3.7591,3.4465,1,13.266
53,6,10,8.7001,4.8179,6.3673,1,11.961
53,7,11,10.717,5.1394,6.7475,1,13.869
53,8,12,12.106,7.0625,4.5149,0,16.279
54,1,9,8.3653,6.3211,5.144,1,11.554
54,2,10,9.3266,4.2458,5.6431,1,11.169
54,3,11,10.306,5.9816,4.7095,1,14.49
54,4,12,9.8626,4.2714,6.1976,0,14.993
55,1,3,7.4563,3.8769,3.4765,1,11.44
55,2,4,7.2047,4.9395,5.383,1,12.869
55,3,5,8.9854,4.7689,6.4784,1,13.205
55,4,6,10.971,5.9004,6.3468,1,14.831
55,5,7,11.832,4.5564,5.5742,1,13.515
55,6,8,11.49,4.6763,4.9344,1,13.383
55,7,9,10.68,3.9276,5.5149,1,13.504
55,8,10,10.855,3.5384,5.9524,1,13.264
55,9,11,11.38,6.0575,5.6074,1,15.473
55,10,12,11.297,6.2361,6.433,1,15.618
56,1,4,6.5513,3.9053,3.9101,1,8.8484
56,2,5,7.1858,4.4679,4.4175,1,14.3
56,3,6,8.0104,4.1561,4.1645,1,10.73
56,4,7,8.1697,4.2001,4.9016,1,13.762
56,5,8,8.9864,5.3429,4.6289,1,13.91
56,6,9,9.1221,4.4607,5.2874,1,13.926
56,7,10,9.8485,4.6967,6.506,1,14.709
56,8,11,11.43,5.3085,5.0983,1,14.023
56,9,12,10.813,5.4102,4.3553,1,14.711
56,10,13,9.7621,5.4584,4.916,1,13.936
57,1,4,5.1279,6.0776,5.1353,1,9.3246
57,2,5,7.6992,7.6543,3.8705,1,14.52
57,3,6,7.7201,3.4644,4.6762,1,13.146
57,4,7,8.5362,5.6025,6.7684,1,14.579
57,5,8,11.037,4.4575,5.2226,1,15.36
57,6,9,10.741,5.3162,4.145,1,12.956
57,7,10,9.5155,5.261,3.7446,1,10.545
57,8,11,8.5024,4.3971,4.8448,1,14.529
57,9,12,9.096,5.9029,4.6742,1,13.68
57,10,13,9.2222,4.3638,6.0487,1,13.529
58,1,8,6.0408,3.3227,6.2324,1,11.809
58,2,9,9.2528,4.6121,7.0546,1,14.119
58,3,10,11.681,5.236,5.4017,1,16.438
58,4,11,11.242,3.6562,4.5393,1,15.638
58,5,12,10.16,5.4618,3.918,1,14.112
58,6,13,8.9982,4.7941,4.9869,0,14.006
59,1,8,4.9249,3.7891,7.191,1,10.749
59,2,9,9.6535,4.8863,3.4938,1,14.473
59,3,10,8.3205,3.2093,6.3562,1,14.314
59,4,11,10.516,3.223,6.0609,1,13.355
59,5,12,11.319,5.7834,4.3287,1,14.179
59,6,13,9.9883,6.0286,4.6976,0,15.412
60,1,4,4.8112,4.1605,5.9669,1,11.689
60,2,5,8.3725,5.3269,4.5286,1,13.982
60,3,6,8.7148,5.5192,6.3891,1,15.392
60,4,7,10.747,5.0041,3.7229,1,15.421
60,5,8,9.0962,5.7464,5.4091,1,14.149
60,6,9,9.9572,4.0435,6.3239,1,15.062
60,7,10,11.303,4.0789,3.9779,1,13.457
60,8,11,9.6292,5.5141,5.0492,1,14.287
60,9,12,9.8637,5.6196,5.4374,1,14.073
60,10,13,10.369,3.6081,4.346,1,14.302
61,1,10,5.8558,2.3368,6.2616,1,10.894
61,2,11,9.1895,4.168,5.863,1,13.856
61,3,12,10.458,3.8698,4.2005,1,14.764
61,4,13,9.4294,5.1877,6.1611,1,15.733
61,5,14,10.876,3.9675,6.8578,1,15.369
61,6,15,12.296,6.7684,5.8968,1,18.958
61,7,16,12.045,5.5275,5.9743,0,15.302
62,1,7,5.9519,4.2713,4.4665,1,10.246
62,2,8,7.4425,6.281,6.4371,1,14.788
62,3,9,10.158,4.023,4.1526,1,12.202
62,4,10,9.2317,6.1391,1.7987,1,13.431
62,5,11,6.4146,4.8848,2.8591,0,13.832
63,1,1,6.8794,5.7281,6.0522,1,12.744
63,2,2,9.4919,4.827,5.7571,1,11.407
63,3,3,10.503,5.2002,4.9541,1,14.933
63,4,4,10.206,3.4724,6.3011,1,14.654
63,5,5,11.404,6.4584,5.534,1,14.01
63,6,6,11.236,6.4471,5.7761,1,16.493
63,7,7,11.394,4.616,6.4326,1,11.719
63,8,8,12.13,3.8608,3.7604,1,13.234
63,9,9,9.8252,5.1353,5.1749,1,13.566
63,10,10,10.087,4.2613,6.558,1,13.419
64,1,9,5.3292,4.8266,6.0305,1,15.693
64,2,10,8.6951,2.9197,5.5426,1,13.363
64,3,11,9.8902,4.1395,4.4366,1,13.845
64,4,12,9.3817,4.4375,5.4309,1,12.702
64,5,13,10.122,6.2264,4.2773,0,16.728
65,1,4,4.7731,5.1798,6.8443,1,10.705
65,2,5,9.2308,4.8795,4.9702,1,14.254
65,3,6,9.5857,4.7966,6.1112,1,11.806
65,4,7,10.904,4.1341,2.8102,1,13.784
65,5,8,8.2623,4.3613,6.3922,1,14.524
65,6,9,10.523,5.0238,5.4993,1,15.049
65,7,10,10.761,4.3185,3.9016,1,13.661
65,8,11,9.2821,4.4064,5.1615,0,14.316
66,1,9,6.0211,3.2054,5.2998,1,9.7145
66,2,10,8.3104,5.8803,6.1891,1,13.775
66,3,11,10.344,3.0299,5.6982,1,12.324
66,4,12,10.87,4.3702,4.7015,1,13.58
66,5,13,10.137,5.0472,6.7735,1,12.961
66,6,14,11.842,4.968,4.0078,0,14.303
67,1,10,4.9572,3.9002,6.2062,1,11.875
67,2,11,8.6847,5.4878,4.4388,1,14.686
67,3,12,8.7812,3.2737,7.2429,1,13.805
67,4,13,11.634,3.7843,4.8042,1,14.844
67,5,14,10.621,3.6903,6.1554,1,15.315
67,6,15,11.466,4.255,4.7761,1,16.467
67,7,16,10.509,4.6371,5.2508,0,16.596
68,1,1,5.6194,4.6847,3.4528,1,8.998
